"filename", "language", "C++", "C", "Markdown", "Properties", "Shell Script", "Python", "Makefile", "PowerShell", "Log", "XML", "Ini", "YAML", "JSON", "Perl", "JavaScript", "Ruby", "CSV", "Docker", "CMake", "Groovy", "Codex Rules", "Batch", "Lua", "reStructuredText", "pip requirements", "Diff", "TSV", "HTML", "C#", "GLSL", "MS SQL", "PostCSS", "SCSS", "LaTeX", "Objective-C", "Julia", "BibTeX", "Java", "R", "Visual Basic", "comment", "blank", "total"
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\clang\utils\TableGen\RISCVVEmitter.cpp", "C++", 609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 101, 785
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\clang\utils\TableGen\SveEmitter.cpp", "C++", 1524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 235, 1889
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\clang\utils\TableGen\TableGen.cpp", "C++", 573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 598
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\clang\utils\TableGen\TableGenBackends.h", "C++", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 24, 162
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\fuzzer\FuzzedDataProvider.h", "C++", 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 63, 398
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\orc_rt\c_api.h", "C++", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 20, 203
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\profile\instr_prof_interface.h", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 13, 93
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\allocator_interface.h", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 15, 107
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\asan_interface.h", "C++", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 35, 341
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\common_interface_defs.h", "C++", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306, 40, 456
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\coverage_interface.h", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 37
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\dfsan_interface.h", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 30, 221
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\hwasan_interface.h", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 18, 110
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\linux_syscall_hooks.h", "C++", 3081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 3113
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\lsan_interface.h", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 12, 90
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\memprof_interface.h", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 11, 73
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\msan_interface.h", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 29, 136
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\netbsd_syscall_hooks.h", "C++", 4851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 13, 5006
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\nsan_interface.h", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 9, 76
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\scudo_interface.h", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 39
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\tsan_interface.h", "C++", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 37, 317
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\tsan_interface_atomic.h", "C++", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 229
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\sanitizer\ubsan_interface.h", "C++", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 33
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\xray\xray_interface.h", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 24, 132
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\xray\xray_log_interface.h", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 30, 358
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\include\xray\xray_records.h", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 34, 135
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\BlocksRuntime\Block.h", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 60
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\BlocksRuntime\Block_private.h", "C++", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 41, 180
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\BlocksRuntime\data.c", "C", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 42
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\BlocksRuntime\runtime.c", "C", 0, 432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 89, 701
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_activation.cpp", "C++", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 144
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_activation.h", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 23
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_allocator.cpp", "C++", 983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 159, 1276
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_allocator.h", "C++", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 29, 298
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_debugging.cpp", "C++", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 148
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_descriptions.cpp", "C++", 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 49, 508
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_descriptions.h", "C++", 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 38, 270
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_errors.cpp", "C++", 554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 39, 621
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_errors.h", "C++", 395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 62, 480
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_fake_stack.cpp", "C++", 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 30, 329
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_fake_stack.h", "C++", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 31, 176
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_flags.cpp", "C++", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 24, 207
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_flags.h", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 49
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_fuchsia.cpp", "C++", 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 50, 275
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_globals.cpp", "C++", 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 41, 474
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_globals_win.cpp", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 62
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_init_version.h", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 45
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_interceptors.cpp", "C++", 711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 95, 887
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_interceptors.h", "C++", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 24, 168
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_interceptors_memintrinsics.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 20, 107
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_interceptors_memintrinsics.h", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 114
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_interface_internal.h", "C++", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 42, 276
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_internal.h", "C++", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 31, 162
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_linux.cpp", "C++", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 34, 244
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_mac.cpp", "C++", 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 39, 335
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_malloc_linux.cpp", "C++", 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 30, 224
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_malloc_mac.cpp", "C++", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 105
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_malloc_win.cpp", "C++", 396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 69, 552
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_mapping.h", "C++", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 49, 416
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_mapping_sparc64.h", "C++", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 27, 122
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_memory_profile.cpp", "C++", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 125
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_new_delete.cpp", "C++", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 16, 188
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_poisoning.cpp", "C++", 511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 78, 685
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_poisoning.h", "C++", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 11, 99
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_posix.cpp", "C++", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 27, 196
"c:\Users\SEBA\Downloads\RiduxOS\third_party\upstream\freebsd-src\contrib\llvm-project\compiler-rt\lib\asan\asan_preinit.cpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 23
